Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
49,No,Travel_Rarely,999,Human Resources,12,1,Other,1,1018,1,Male,59,3,2,Research Scientist,1,Divorced,18286,2922,5,Y,No,10,2,1,80,3,31,4,4,11,1,6,5
23,No,Travel_Frequently,389,Human Resources,12,1,Life Sciences,1,1019,1,Female,58,2,1,Laboratory Technician,1,Married,5061,20353,9,Y,Yes,19,1,2,80,3,13,4,1,24,2,8,7
30,No,Travel_Frequently,654,Human Resources,23,4,Technical Degree,1,1020,2,Male,73,4,5,Research Scientist,2,Married,13814,2005,0,Y,Yes,21,4,3,80,2,36,2,1,26,8,3,11
44,No,Travel_Frequently,901,Research & Development,15,2,Marketing,1,1021,3,Male,31,1,4,Manufacturing Director,1,Single,8760,20450,9,Y,No,17,4,4,80,0,38,0,2,18,9,10,3
20,No,Non-Travel,465,Sales,23,4,Medical,1,1022,3,Female,63,1,2,Research Scientist,2,Divorced,16393,22351,8,Y,No,10,4,1,80,0,9,0,1,27,10,13,4
49,No,Travel_Frequently,768,Research & Development,4,2,Medical,1,1023,4,Female,49,3,1,Manager,2,Single,14182,5903,7,Y,No,17,2,3,80,3,37,2,4,11,2,2,0
59,No,Travel_Rarely,630,Human Resources,17,1,Other,1,1024,4,Male,34,2,4,Sales Executive,4,Single,14065,14723,9,Y,No,21,1,3,80,2,1,5,3,4,7,0,1
48,No,Non-Travel,1185,Sales,16,4,Technical Degree,1,1025,2,Male,66,1,3,Sales Executive,3,Married,12976,15522,2,Y,Yes,21,1,3,80,3,15,3,4,0,7,13,1
18,No,Non-Travel,890,Research & Development,3,4,Medical,1,1026,2,Female,39,4,3,Healthcare Representative,4,Married,2828,18645,9,Y,Yes,21,2,4,80,3,10,5,4,9,15,1,3
50,No,Travel_Frequently,128,Human Resources,17,2,Marketing,1,1027,4,Female,51,1,5,Sales Executive,2,Married,5837,9627,9,Y,Yes,20,3,3,80,0,11,0,4,27,3,7,4
34,No,Travel_Rarely,995,Sales,4,1,Technical Degree,1,1028,1,Female,79,3,2,Research Scientist,2,Single,13071,16084,0,Y,Yes,15,3,2,80,0,24,1,1,9,6,13,9
26,No,Travel_Rarely,381,Research & Development,14,3,Medical,1,1029,2,Female,63,3,4,Sales Executive,2,Single,13369,6362,8,Y,No,12,2,1,80,0,3,1,1,10,6,5,9
46,No,Travel_Frequently,1353,Sales,28,1,Medical,1,1030,4,Male,92,4,5,Human Resources,4,Married,9337,15269,0,Y,No,19,3,1,80,3,39,2,4,6,4,11,9
51,No,Travel_Frequently,811,Human Resources,19,2,Life Sciences,1,1031,2,Male,44,4,2,Manufacturing Director,3,Divorced,15487,9909,0,Y,Yes,11,1,4,80,2,20,4,4,10,15,7,1
46,No,Travel_Frequently,110,Sales,15,3,Marketing,1,1032,1,Male,48,3,3,Manufacturing Director,3,Single,14172,2825,6,Y,No,15,3,3,80,1,9,4,2,17,6,14,8
35,No,Travel_Frequently,1066,Sales,4,2,Technical Degree,1,1033,4,Female,71,2,1,Manufacturing Director,2,Divorced,14880,3140,7,Y,No,16,4,2,80,3,4,0,4,7,5,10,0
24,No,Travel_Frequently,763,Research & Development,26,3,Life Sciences,1,1034,2,Female,78,1,1,Human Resources,1,Divorced,14043,4694,3,Y,No,11,2,2,80,3,23,0,1,23,1,8,1
25,Yes,Travel_Frequently,635,Human Resources,27,2,Medical,1,1035,4,Female,81,2,3,Sales Representative,4,Single,12715,19910,6,Y,Yes,17,2,1,80,2,1,0,3,18,17,0,14
29,No,Non-Travel,1031,Research & Development,2,2,Technical Degree,1,1036,3,Male,43,2,5,Manufacturing Director,3,Divorced,1120,24225,7,Y,Yes,24,4,2,80,2,2,1,4,6,2,11,1
43,No,Travel_Frequently,1287,Sales,8,2,Marketing,1,1037,4,Female,66,4,5,Laboratory Technician,4,Married,9671,4786,1,Y,Yes,15,1,4,80,2,29,0,3,1,17,10,13
44,No,Travel_Rarely,857,Human Resources,23,1,Medical,1,1038,4,Male,86,3,5,Manufacturing Director,2,Divorced,18421,5498,9,Y,No,23,4,2,80,3,16,2,4,25,19,2,6
38,No,Travel_Frequently,403,Sales,13,4,Other,1,1039,1,Male,68,4,4,Human Resources,3,Single,5730,23020,4,Y,No,16,3,3,80,2,30,4,1,17,3,3,0
45,Yes,Travel_Rarely,782,Human Resources,23,2,Marketing,1,1040,3,Female,43,1,2,Sales Representative,2,Divorced,7582,12181,6,Y,Yes,13,3,4,80,2,9,5,2,18,13,8,3
40,No,Travel_Frequently,1254,Sales,16,2,Other,1,1041,3,Male,35,2,2,Manager,3,Single,5630,16959,7,Y,Yes,14,2,3,80,0,34,0,1,21,16,9,7
36,Yes,Travel_Frequently,141,Sales,19,2,Other,1,1042,3,Male,36,4,4,Manufacturing Director,1,Divorced,17112,2483,5,Y,Yes,12,3,1,80,0,3,4,2,9,9,6,11
18,No,Non-Travel,1270,Research & Development,1,1,Medical,1,1043,2,Female,87,1,5,Research Scientist,3,Single,4337,24564,5,Y,No,23,3,4,80,3,14,1,2,19,17,4,9
26,No,Travel_Frequently,508,Sales,29,1,Medical,1,1044,1,Female,91,2,4,Sales Representative,4,Married,5265,2345,0,Y,Yes,12,1,2,80,1,31,1,2,8,2,6,0
21,No,Travel_Rarely,617,Sales,16,4,Other,1,1045,4,Female,67,1,2,Healthcare Representative,1,Married,18533,4226,8,Y,Yes,21,2,2,80,1,11,5,2,4,3,1,3
36,No,Travel_Rarely,519,Research & Development,23,3,Technical Degree,1,1046,4,Male,38,4,1,Manager,2,Single,16977,12784,9,Y,No,23,3,3,80,2,36,5,1,15,7,14,9
30,No,Travel_Rarely,120,Research & Development,9,2,Life Sciences,1,1047,2,Female,95,3,2,Sales Representative,1,Divorced,16296,24639,5,Y,No,22,1,3,80,1,15,0,2,16,2,7,1
55,No,Travel_Frequently,1273,Human Resources,10,2,Medical,1,1048,2,Male,91,2,1,Healthcare Representative,3,Divorced,10110,20339,3,Y,Yes,23,2,1,80,2,20,0,3,5,13,4,4
42,No,Non-Travel,1129,Research & Development,24,4,Technical Degree,1,1049,4,Female,66,1,4,Sales Executive,1,Married,4803,14481,3,Y,Yes,21,4,3,80,3,31,1,4,11,16,13,3
34,Yes,Travel_Rarely,1192,Research & Development,7,2,Other,1,1050,3,Female,77,4,1,Laboratory Technician,4,Married,15319,5619,0,Y,Yes,17,4,4,80,2,28,5,4,19,11,11,0
27,No,Travel_Frequently,944,Sales,17,4,Other,1,1051,3,Male,57,3,1,Research Scientist,2,Divorced,17733,2863,1,Y,Yes,23,1,1,80,3,22,2,3,1,8,5,1
21,No,Non-Travel,1231,Research & Development,17,4,Technical Degree,1,1052,3,Male,75,1,1,Sales Executive,4,Divorced,19371,13236,1,Y,No,23,2,4,80,1,38,4,2,13,18,12,7
21,No,Non-Travel,1024,Research & Development,26,4,Other,1,1053,2,Female,44,1,5,Research Scientist,4,Single,18219,21911,7,Y,No,20,4,2,80,2,34,2,1,21,18,14,6
54,Yes,Travel_Frequently,999,Sales,26,2,Medical,1,1054,2,Male,65,1,5,Research Scientist,2,Single,3047,14019,4,Y,No,18,1,3,80,0,30,2,2,18,15,1,2
54,No,Travel_Rarely,1327,Human Resources,21,3,Medical,1,1055,2,Male,77,1,5,Manager,1,Divorced,19819,8908,1,Y,No,18,1,1,80,3,39,2,3,1,13,4,5
29,No,Travel_Rarely,958,Research & Development,29,1,Life Sciences,1,1056,2,Male,41,1,1,Human Resources,4,Single,1088,4376,2,Y,Yes,12,1,4,80,2,10,4,2,25,0,14,0
36,Yes,Travel_Frequently,793,Research & Development,28,3,Marketing,1,1057,1,Male,79,3,1,Sales Representative,4,Divorced,14622,6357,3,Y,Yes,15,1,3,80,0,20,5,4,13,12,6,1
49,Yes,Non-Travel,929,Research & Development,2,2,Marketing,1,1058,1,Female,50,2,4,Sales Representative,4,Divorced,19034,7821,3,Y,No,20,4,2,80,2,28,0,1,23,3,9,9
41,No,Travel_Rarely,1115,Human Resources,2,2,Life Sciences,1,1059,3,Female,70,3,2,Healthcare Representative,2,Married,7983,19114,7,Y,Yes,11,2,2,80,1,33,2,3,2,6,8,10
35,No,Travel_Rarely,957,Research & Development,5,4,Other,1,1060,2,Male,68,4,4,Research Scientist,2,Divorced,11509,5636,3,Y,Yes,21,4,3,80,2,0,4,2,2,17,1,2
18,No,Non-Travel,1466,Sales,18,3,Other,1,1061,2,Female,47,4,4,Human Resources,1,Married,3817,4079,2,Y,Yes,15,3,4,80,2,20,1,3,2,14,11,13
40,Yes,Non-Travel,854,Research & Development,29,3,Other,1,1062,4,Female,45,3,5,Manager,3,Single,10594,11699,6,Y,No,14,3,3,80,0,14,3,4,26,0,4,1
18,Yes,Travel_Frequently,920,Human Resources,23,4,Life Sciences,1,1063,3,Female,79,2,2,Research Scientist,4,Divorced,8193,14750,2,Y,Yes,23,1,3,80,3,30,4,2,19,17,11,4
54,No,Travel_Rarely,347,Sales,17,1,Medical,1,1064,2,Male,46,1,1,Laboratory Technician,2,Divorced,3201,12702,5,Y,Yes,11,2,2,80,2,35,1,2,28,10,10,6
33,No,Travel_Frequently,746,Human Resources,15,3,Medical,1,1065,1,Female,58,2,1,Research Scientist,4,Married,17085,18816,7,Y,Yes,12,4,1,80,3,29,5,4,10,5,14,4
32,No,Travel_Rarely,1053,Research & Development,24,1,Other,1,1066,1,Male,78,3,1,Laboratory Technician,2,Divorced,12626,23556,7,Y,Yes,13,4,1,80,1,29,5,2,21,17,9,5
39,No,Travel_Rarely,751,Sales,26,3,Medical,1,1067,2,Male,50,2,4,Sales Representative,2,Married,12134,17346,1,Y,No,21,4,2,80,0,9,2,4,15,4,0,12
36,Yes,Travel_Frequently,1264,Sales,1,3,Technical Degree,1,1068,3,Female,32,3,3,Sales Executive,2,Married,16606,2973,7,Y,No,13,4,2,80,3,35,3,4,16,3,7,2
32,No,Travel_Rarely,1220,Research & Development,26,1,Medical,1,1069,3,Male,54,3,2,Manufacturing Director,3,Married,8325,10072,0,Y,Yes,19,2,3,80,3,2,1,2,21,3,0,11
31,No,Non-Travel,894,Human Resources,23,2,Marketing,1,1070,3,Male,93,4,2,Healthcare Representative,3,Married,17583,20207,3,Y,No,15,1,2,80,1,39,4,2,19,8,2,4
39,No,Travel_Rarely,717,Sales,3,1,Medical,1,1071,3,Male,64,4,5,Sales Executive,2,Married,9920,22870,8,Y,No,23,2,1,80,3,32,3,2,20,17,6,0
20,No,Non-Travel,1130,Research & Development,2,4,Life Sciences,1,1072,3,Female,64,2,5,Sales Representative,4,Single,1064,6846,0,Y,No,13,3,2,80,3,15,2,2,8,5,6,1
42,No,Travel_Frequently,140,Sales,29,2,Technical Degree,1,1073,2,Female,93,4,4,Manufacturing Director,2,Married,10648,6024,6,Y,Yes,12,4,3,80,3,36,3,2,3,18,11,0
49,No,Non-Travel,602,Sales,2,2,Life Sciences,1,1074,1,Male,41,1,3,Human Resources,4,Divorced,13048,12492,6,Y,Yes,22,3,1,80,3,6,4,1,20,3,6,7
22,No,Non-Travel,591,Research & Development,4,4,Medical,1,1075,3,Female,45,4,2,Laboratory Technician,2,Married,13455,22191,1,Y,No,11,3,4,80,2,30,0,4,6,5,8,2
32,No,Travel_Frequently,304,Research & Development,9,2,Life Sciences,1,1076,4,Female,49,1,1,Healthcare Representative,2,Divorced,16354,19990,3,Y,Yes,13,2,3,80,1,24,5,1,11,4,4,2
56,No,Non-Travel,1068,Human Resources,14,4,Marketing,1,1077,2,Male,72,3,3,Manufacturing Director,2,Divorced,12620,15731,8,Y,No,24,1,3,80,1,39,1,4,25,10,2,8
36,No,Travel_Rarely,751,Human Resources,22,3,Life Sciences,1,1078,1,Female,60,3,1,Healthcare Representative,2,Single,1295,7087,9,Y,Yes,23,1,4,80,3,1,5,2,5,11,8,1
59,No,Travel_Frequently,438,Sales,18,2,Medical,1,1079,4,Female,94,4,1,Sales Executive,4,Married,17117,14391,7,Y,No,22,1,3,80,1,14,3,4,16,6,12,9
18,No,Non-Travel,708,Sales,2,2,Medical,1,1080,4,Male,89,3,4,Sales Executive,1,Divorced,10039,4100,2,Y,No,12,1,3,80,2,4,5,1,24,17,2,4
43,Yes,Travel_Frequently,522,Sales,17,4,Technical Degree,1,1081,1,Female,97,1,3,Sales Representative,2,Divorced,7548,20850,1,Y,Yes,13,3,3,80,0,36,4,1,21,9,0,7
47,No,Travel_Rarely,145,Human Resources,8,2,Medical,1,1082,4,Female,46,2,4,Research Scientist,4,Married,4190,3126,4,Y,No,18,1,3,80,2,35,2,1,11,13,14,14
42,No,Non-Travel,123,Research & Development,10,4,Medical,1,1083,4,Female,72,2,1,Sales Representative,1,Divorced,6630,2752,5,Y,No,11,2,3,80,2,14,3,4,2,7,1,12
29,No,Non-Travel,605,Research & Development,2,2,Technical Degree,1,1084,1,Male,75,2,4,Healthcare Representative,1,Single,15132,17704,3,Y,Yes,15,1,4,80,1,6,4,1,7,14,0,10
54,Yes,Travel_Frequently,969,Research & Development,21,3,Medical,1,1085,4,Male,30,1,5,Research Scientist,2,Single,19233,12377,4,Y,No,15,4,2,80,1,1,4,3,19,14,10,3
54,Yes,Travel_Rarely,920,Human Resources,5,3,Technical Degree,1,1086,1,Male,78,1,1,Sales Executive,3,Single,3160,12599,0,Y,Yes,10,4,1,80,0,28,1,2,17,14,0,13
30,No,Non-Travel,723,Sales,19,3,Life Sciences,1,1087,4,Female,79,3,4,Manager,2,Divorced,15563,5977,3,Y,Yes,21,2,3,80,3,38,5,4,25,14,14,4
47,Yes,Travel_Frequently,340,Research & Development,22,4,Other,1,1088,4,Female,38,2,3,Laboratory Technician,3,Divorced,15112,5540,0,Y,Yes,11,4,4,80,2,8,5,4,7,10,4,4
38,Yes,Non-Travel,1089,Sales,11,3,Marketing,1,1089,1,Female,44,1,1,Laboratory Technician,4,Divorced,4181,17447,0,Y,Yes,18,2,1,80,0,19,3,4,9,0,2,13
52,No,Non-Travel,1014,Research & Development,24,4,Life Sciences,1,1090,2,Female,64,4,2,Manufacturing Director,4,Single,18086,5237,6,Y,No,11,2,1,80,3,23,1,3,24,1,12,5
40,No,Travel_Rarely,1074,Sales,3,3,Medical,1,1091,4,Female,60,3,3,Sales Executive,4,Single,12702,11816,1,Y,No,16,2,1,80,2,19,0,1,24,1,2,9
59,Yes,Non-Travel,861,Sales,27,4,Medical,1,1092,1,Male,48,3,2,Research Scientist,3,Single,6120,5145,9,Y,No,20,1,3,80,2,25,2,2,0,8,8,1
58,No,Travel_Frequently,1137,Human Resources,23,1,Technical Degree,1,1093,4,Male,95,2,2,Manager,2,Married,10475,9424,5,Y,Yes,12,4,3,80,0,0,1,2,18,1,11,6
18,No,Travel_Rarely,1317,Human Resources,9,3,Marketing,1,1094,3,Male,97,4,1,Research Scientist,3,Married,1429,5220,5,Y,Yes,21,1,1,80,3,12,5,4,9,16,8,10
40,No,Travel_Frequently,1031,Research & Development,21,3,Marketing,1,1095,3,Male,93,3,1,Sales Executive,1,Single,1673,22526,2,Y,No,19,2,4,80,0,31,1,4,2,3,5,12
28,No,Travel_Rarely,542,Research & Development,6,4,Marketing,1,1096,1,Male,45,1,3,Laboratory Technician,3,Married,6018,7907,1,Y,No,20,2,1,80,0,39,1,4,15,17,6,7
19,No,Travel_Rarely,264,Sales,11,2,Medical,1,1097,2,Female,93,2,1,Manager,3,Single,1032,18789,0,Y,No,22,3,1,80,0,34,1,2,19,9,7,8
34,No,Travel_Rarely,777,Sales,10,3,Life Sciences,1,1098,1,Female,58,2,1,Healthcare Representative,2,Married,18936,2495,7,Y,No,24,3,1,80,1,23,1,4,3,10,14,6
43,No,Non-Travel,947,Human Resources,26,4,Technical Degree,1,1099,3,Male,61,2,4,Human Resources,1,Divorced,3849,11802,6,Y,No,15,3,4,80,3,12,5,4,4,8,5,0
36,Yes,Non-Travel,1225,Research & Development,20,4,Other,1,1100,4,Male,74,1,1,Human Resources,1,Divorced,12776,13538,6,Y,No,21,1,3,80,0,34,1,2,14,17,10,8
21,No,Travel_Rarely,339,Research & Development,6,2,Other,1,1101,3,Male,41,4,4,Sales Representative,1,Married,10410,9632,6,Y,Yes,10,3,3,80,2,30,0,4,4,15,3,6
41,No,Non-Travel,504,Human Resources,3,4,Technical Degree,1,1102,4,Male,50,2,5,Manager,1,Divorced,9134,4785,2,Y,No,13,4,3,80,1,39,3,2,7,10,2,4
58,No,Non-Travel,1155,Research & Development,2,4,Technical Degree,1,1103,2,Male,42,2,3,Laboratory Technician,3,Married,1122,13687,3,Y,No,13,2,1,80,2,11,4,1,12,19,3,7
26,No,Travel_Frequently,312,Research & Development,20,2,Life Sciences,1,1104,3,Female,43,3,5,Research Scientist,4,Divorced,13496,2392,2,Y,No,23,2,4,80,2,24,1,1,21,1,1,0
47,No,Non-Travel,760,Sales,5,4,Marketing,1,1105,4,Female,33,1,1,Research Scientist,3,Single,1922,9401,4,Y,No,22,2,2,80,3,10,0,4,10,8,12,10
53,No,Travel_Rarely,1048,Sales,16,3,Medical,1,1106,2,Male,79,3,4,Manufacturing Director,4,Single,3729,7474,9,Y,Yes,11,3,2,80,0,5,3,3,24,17,6,7
41,No,Travel_Rarely,712,Sales,16,2,Other,1,1107,2,Female,30,4,3,Manager,1,Single,14437,9033,4,Y,Yes,11,2,3,80,2,18,4,3,20,7,11,10
36,No,Travel_Frequently,935,Sales,28,3,Other,1,1108,2,Female,59,1,2,Laboratory Technician,3,Single,3295,6270,4,Y,Yes,17,3,4,80,1,13,0,2,8,3,13,3
41,Yes,Non-Travel,1098,Research & Development,21,2,Life Sciences,1,1109,2,Male,45,1,1,Research Scientist,3,Married,14232,9597,6,Y,No,16,1,1,80,0,15,2,3,2,12,3,8
35,Yes,Travel_Rarely,902,Research & Development,6,3,Medical,1,1110,3,Female,32,1,5,Sales Representative,1,Married,11251,7133,3,Y,No,10,3,3,80,2,15,0,2,17,19,2,12
40,No,Non-Travel,322,Research & Development,1,1,Marketing,1,1111,2,Female,55,2,1,Sales Executive,2,Single,15445,10263,2,Y,No,17,4,1,80,0,6,3,4,12,8,10,12
44,No,Non-Travel,116,Research & Development,21,2,Medical,1,1112,2,Male,77,1,3,Healthcare Representative,4,Divorced,16206,9168,8,Y,Yes,13,4,4,80,0,26,0,4,9,0,8,9
19,No,Non-Travel,454,Human Resources,18,4,Technical Degree,1,1113,2,Female,73,4,5,Research Scientist,2,Married,19994,22015,1,Y,No,18,3,2,80,1,2,3,2,8,14,8,5
56,Yes,Travel_Frequently,1038,Human Resources,1,4,Other,1,1114,1,Female,55,3,2,Human Resources,2,Married,1481,11938,6,Y,No,15,3,3,80,1,34,0,3,17,18,6,10
27,Yes,Travel_Frequently,1082,Research & Development,10,1,Life Sciences,1,1115,2,Female,98,2,3,Human Resources,1,Divorced,18707,24731,6,Y,No,20,3,4,80,1,8,1,4,25,18,9,8
50,Yes,Travel_Rarely,209,Human Resources,24,4,Technical Degree,1,1116,3,Male,91,4,1,Manager,4,Married,17878,20083,3,Y,Yes,23,2,2,80,2,0,5,3,27,19,12,13
53,No,Travel_Frequently,631,Human Resources,21,2,Medical,1,1117,4,Female,74,4,1,Sales Representative,2,Divorced,6227,16473,4,Y,No,18,3,1,80,0,15,3,3,18,7,14,6
59,No,Travel_Frequently,1141,Sales,2,2,Technical Degree,1,1118,4,Female,83,3,2,Laboratory Technician,3,Single,2051,9398,7,Y,No,20,4,1,80,1,6,0,3,24,19,10,3
56,Yes,Travel_Frequently,218,Sales,13,3,Marketing,1,1119,1,Female,79,1,3,Sales Representative,3,Single,12144,18918,0,Y,No,15,3,2,80,3,13,2,3,17,11,4,3
52,No,Travel_Frequently,1405,Research & Development,11,2,Marketing,1,1120,1,Female,35,3,4,Manager,4,Single,15859,14719,7,Y,Yes,13,2,2,80,0,7,2,1,9,13,9,0
20,No,Travel_Rarely,886,Sales,19,4,Medical,1,1121,4,Female,70,4,1,Sales Executive,3,Divorced,17997,4529,1,Y,No,20,3,4,80,2,35,0,2,21,3,8,11
33,No,Travel_Rarely,531,Sales,22,4,Medical,1,1122,4,Male,78,4,2,Healthcare Representative,4,Married,8147,21540,3,Y,No,11,2,2,80,1,31,3,4,29,14,9,4
32,No,Travel_Rarely,360,Research & Development,2,1,Marketing,1,1123,1,Female,36,3,2,Human Resources,3,Divorced,8984,10093,3,Y,Yes,15,4,4,80,3,15,3,4,25,19,14,4
47,No,Non-Travel,405,Research & Development,24,4,Marketing,1,1124,3,Female,98,3,3,Manufacturing Director,2,Single,6905,23131,2,Y,Yes,23,3,2,80,3,21,3,1,14,16,9,0
38,No,Travel_Rarely,1269,Sales,23,3,Life Sciences,1,1125,4,Male,36,3,1,Research Scientist,1,Divorced,4548,3226,5,Y,Yes,12,1,1,80,2,32,0,2,23,11,0,7
42,No,Non-Travel,1069,Sales,2,1,Marketing,1,1126,3,Female,99,2,2,Manager,2,Divorced,15100,20314,1,Y,Yes,23,1,2,80,2,4,4,2,29,13,14,6
52,No,Non-Travel,150,Sales,28,1,Medical,1,1127,3,Female,93,3,3,Sales Representative,3,Married,18001,13554,9,Y,No,13,1,4,80,3,15,3,1,15,4,9,12
36,No,Non-Travel,250,Sales,17,4,Other,1,1128,4,Male,38,3,1,Human Resources,4,Married,9056,10712,1,Y,Yes,24,1,4,80,1,1,3,1,17,10,2,14
30,No,Travel_Frequently,927,Human Resources,14,1,Life Sciences,1,1129,4,Male,48,1,3,Healthcare Representative,3,Single,5204,10683,3,Y,Yes,11,3,3,80,0,6,3,1,20,3,9,2
21,Yes,Non-Travel,337,Human Resources,29,3,Medical,1,1130,1,Male,81,4,4,Research Scientist,1,Single,2445,3971,1,Y,Yes,23,2,1,80,0,8,0,3,7,7,7,14
49,No,Travel_Frequently,1335,Sales,21,3,Technical Degree,1,1131,4,Male,45,3,3,Sales Representative,4,Single,8202,11946,6,Y,Yes,11,1,4,80,0,7,0,2,9,19,5,3
20,Yes,Non-Travel,399,Research & Development,17,2,Other,1,1132,3,Male,65,4,4,Research Scientist,3,Single,6096,20788,7,Y,Yes,11,3,2,80,3,1,5,2,12,8,8,10
43,No,Travel_Frequently,499,Human Resources,26,4,Marketing,1,1133,2,Male,92,1,3,Research Scientist,3,Married,1975,21739,4,Y,Yes,10,1,4,80,2,27,1,3,28,13,0,14
42,No,Travel_Rarely,664,Sales,22,3,Marketing,1,1134,3,Male,96,2,1,Manager,1,Divorced,16495,3145,5,Y,Yes,15,4,3,80,2,16,1,3,2,16,5,9
22,No,Travel_Frequently,910,Human Resources,19,3,Marketing,1,1135,4,Female,87,2,5,Human Resources,2,Divorced,15348,24981,1,Y,No,14,4,4,80,0,10,3,3,24,10,13,8
37,No,Non-Travel,610,Research & Development,21,1,Other,1,1136,3,Male,96,3,3,Human Resources,3,Single,15573,14952,1,Y,No,11,2,1,80,1,20,3,4,19,8,11,7
22,No,Travel_Frequently,175,Human Resources,29,3,Life Sciences,1,1137,3,Male,52,4,1,Sales Representative,3,Married,16357,23260,4,Y,Yes,24,4,1,80,0,38,4,2,9,2,12,11
46,Yes,Non-Travel,738,Research & Development,10,3,Life Sciences,1,1138,4,Female,77,3,3,Manager,1,Married,15193,14500,0,Y,Yes,19,1,4,80,3,2,5,2,23,9,12,1
40,No,Travel_Rarely,707,Human Resources,17,2,Marketing,1,1139,2,Male,52,1,4,Research Scientist,2,Divorced,13902,24828,6,Y,Yes,13,1,3,80,3,34,3,1,29,14,10,13
22,No,Travel_Rarely,315,Human Resources,12,2,Technical Degree,1,1140,4,Male,35,3,5,Sales Representative,2,Married,10620,9094,5,Y,Yes,24,3,1,80,1,21,3,3,11,0,10,7
42,No,Travel_Rarely,541,Human Resources,2,1,Technical Degree,1,1141,1,Male,44,2,1,Research Scientist,1,Divorced,8132,9270,1,Y,No,16,4,3,80,2,18,1,3,4,14,12,8
34,No,Travel_Frequently,983,Research & Development,4,2,Other,1,1142,1,Female,47,2,5,Human Resources,3,Single,19823,12413,2,Y,Yes,23,1,4,80,2,28,5,2,15,0,11,11
51,No,Travel_Rarely,1306,Sales,17,4,Other,1,1143,3,Male,59,4,4,Manager,1,Divorced,10213,17887,5,Y,Yes,16,3,4,80,2,2,2,3,14,11,2,4
18,No,Non-Travel,1312,Sales,18,2,Marketing,1,1144,3,Male,43,1,3,Manager,4,Married,6291,23668,8,Y,Yes,21,3,2,80,0,10,4,1,23,4,12,3
26,Yes,Non-Travel,671,Sales,19,2,Marketing,1,1145,4,Male,69,1,1,Healthcare Representative,1,Married,7216,9407,6,Y,Yes,19,3,4,80,2,36,1,1,18,19,7,14
35,No,Travel_Rarely,119,Research & Development,9,4,Marketing,1,1146,2,Male,55,3,4,Manager,1,Divorced,11833,8336,1,Y,Yes,24,3,4,80,3,39,2,2,0,16,5,3
48,No,Travel_Frequently,657,Human Resources,27,2,Medical,1,1147,2,Male,31,2,1,Healthcare Representative,4,Married,18298,20452,8,Y,Yes,24,1,2,80,0,32,2,2,0,17,0,6
33,No,Travel_Frequently,334,Human Resources,2,2,Technical Degree,1,1148,4,Female,60,2,1,Laboratory Technician,4,Single,10959,15257,5,Y,No,12,2,3,80,1,23,2,4,0,16,1,6
36,Yes,Travel_Frequently,333,Sales,8,2,Medical,1,1149,3,Male,65,3,5,Manufacturing Director,3,Divorced,4179,16886,7,Y,Yes,24,2,1,80,1,18,2,4,27,1,1,0
35,No,Travel_Rarely,432,Sales,5,1,Technical Degree,1,1150,4,Male,85,1,2,Research Scientist,2,Divorced,14459,20183,3,Y,Yes,24,3,2,80,0,4,3,4,20,14,8,3
56,No,Travel_Frequently,519,Research & Development,12,4,Technical Degree,1,1151,2,Female,40,1,2,Manufacturing Director,4,Divorced,18949,18157,1,Y,Yes,11,3,3,80,2,35,2,4,28,7,9,0
40,No,Travel_Frequently,1017,Research & Development,8,1,Other,1,1152,2,Male,97,2,1,Research Scientist,1,Divorced,1539,15397,5,Y,No,18,1,2,80,1,10,5,4,19,16,11,14
49,No,Non-Travel,381,Human Resources,26,3,Life Sciences,1,1153,3,Female,77,1,4,Human Resources,2,Single,18419,24717,0,Y,Yes,24,4,1,80,3,6,4,4,7,5,14,6
24,No,Travel_Frequently,308,Human Resources,26,1,Marketing,1,1154,2,Male,45,3,5,Human Resources,2,Married,7104,10170,7,Y,No,14,2,3,80,1,35,5,3,14,10,2,0
50,No,Travel_Frequently,1330,Human Resources,2,4,Life Sciences,1,1155,1,Female,88,1,5,Healthcare Representative,3,Divorced,12412,5658,1,Y,No,20,3,1,80,2,11,1,2,1,14,12,5
36,Yes,Travel_Frequently,1387,Sales,15,3,Marketing,1,1156,4,Male,84,3,2,Research Scientist,3,Single,18329,18028,8,Y,No,18,2,1,80,1,12,4,1,15,13,14,3
54,No,Travel_Rarely,236,Human Resources,11,1,Medical,1,1157,3,Male,47,1,3,Manager,3,Divorced,11969,16265,2,Y,Yes,15,3,4,80,3,2,0,1,16,19,2,4
46,No,Travel_Frequently,1181,Sales,22,1,Marketing,1,1158,3,Female,97,3,5,Sales Executive,4,Single,13419,5655,3,Y,No,20,2,3,80,1,17,1,4,25,4,10,1
35,No,Travel_Frequently,860,Sales,29,2,Medical,1,1159,2,Female,95,4,1,Healthcare Representative,2,Divorced,19517,20566,4,Y,No,22,1,2,80,2,39,1,4,10,1,14,13
