Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
32,No,Travel_Rarely,814,Human Resources,22,1,Technical Degree,1,1128,1,Female,41,2,5,Laboratory Technician,1,Single,4969,20197,3,Y,No,11,3,2,80,2,20,2,4,6,11,7,5
39,No,Travel_Frequently,183,Sales,26,1,Technical Degree,1,1129,3,Male,69,4,3,Manager,4,Single,7298,20974,7,Y,No,17,2,3,80,0,8,2,4,11,14,8,0
34,No,Non-Travel,1055,Human Resources,14,4,Marketing,1,1130,4,Female,93,1,4,Healthcare Representative,3,Divorced,1513,7230,6,Y,No,10,1,3,80,3,2,0,1,3,6,7,9
20,Yes,Travel_Frequently,1006,Human Resources,16,1,Life Sciences,1,1131,2,Male,43,1,3,Manager,2,Single,7937,6306,8,Y,Yes,11,2,3,80,0,25,0,1,22,9,2,14
32,No,Travel_Frequently,1487,Sales,14,1,Technical Degree,1,1132,4,Male,95,2,3,Manager,3,Single,11726,7361,7,Y,No,14,3,4,80,3,10,1,4,13,15,12,10
58,Yes,Travel_Rarely,844,Research & Development,6,4,Medical,1,1133,3,Female,87,3,4,Sales Representative,3,Divorced,12088,3237,2,Y,Yes,22,1,4,80,2,36,0,3,5,17,12,10
47,No,Travel_Frequently,1179,Human Resources,15,1,Medical,1,1134,4,Female,77,4,4,Human Resources,4,Divorced,18102,17917,2,Y,No,16,4,4,80,2,9,3,1,19,8,5,2
47,No,Travel_Frequently,141,Research & Development,6,2,Marketing,1,1135,2,Male,41,4,4,Laboratory Technician,2,Married,2498,19411,0,Y,Yes,10,2,3,80,0,25,4,4,18,11,9,14
41,No,Travel_Frequently,484,Sales,11,3,Technical Degree,1,1136,4,Male,68,3,1,Human Resources,3,Single,11901,9766,4,Y,No,12,2,2,80,1,31,3,2,1,10,2,9
39,Yes,Travel_Rarely,328,Sales,22,2,Medical,1,1137,2,Female,48,2,3,Human Resources,1,Married,14076,8507,0,Y,Yes,22,2,4,80,1,26,1,1,10,3,0,8
52,No,Travel_Rarely,989,Human Resources,16,2,Other,1,1138,1,Male,70,2,2,Healthcare Representative,4,Married,5926,15427,9,Y,No,17,2,2,80,3,0,1,4,9,19,11,7
25,No,Travel_Rarely,759,Sales,28,4,Medical,1,1139,4,Female,46,2,3,Laboratory Technician,2,Divorced,3964,6706,2,Y,No,20,4,3,80,2,26,1,2,1,16,8,6
34,Yes,Travel_Frequently,126,Research & Development,3,1,Medical,1,1140,3,Male,94,4,3,Laboratory Technician,1,Single,4133,2973,0,Y,No,24,4,1,80,3,5,0,1,18,14,7,1
28,No,Travel_Rarely,696,Research & Development,13,2,Medical,1,1141,4,Female,65,2,3,Sales Representative,4,Divorced,2284,18644,1,Y,No,14,3,4,80,0,4,5,1,23,2,6,13
21,No,Travel_Rarely,743,Sales,16,1,Technical Degree,1,1142,3,Female,98,1,5,Laboratory Technician,2,Single,5960,15411,5,Y,No,16,3,2,80,2,27,1,1,23,16,5,0
52,Yes,Travel_Frequently,635,Research & Development,25,4,Marketing,1,1143,3,Male,92,2,1,Research Scientist,1,Divorced,6775,13672,4,Y,No,13,1,1,80,0,38,0,3,25,3,11,1
55,Yes,Travel_Rarely,821,Research & Development,22,1,Other,1,1144,1,Male,66,1,2,Human Resources,1,Divorced,13130,14855,7,Y,No,18,3,3,80,2,17,4,4,13,12,4,10
33,No,Travel_Frequently,1400,Research & Development,22,4,Medical,1,1145,4,Male,76,3,1,Research Scientist,4,Single,8111,4887,6,Y,No,10,3,2,80,0,0,4,2,10,9,6,11
29,No,Non-Travel,1085,Human Resources,11,4,Medical,1,1146,4,Female,76,2,4,Human Resources,3,Divorced,12666,7342,6,Y,No,19,3,1,80,2,10,0,1,2,7,14,13
57,No,Travel_Frequently,712,Sales,28,3,Medical,1,1147,2,Male,39,2,5,Sales Executive,3,Divorced,4571,17432,5,Y,No,19,3,3,80,1,11,2,3,13,19,4,3
46,No,Travel_Rarely,795,Research & Development,23,1,Life Sciences,1,1148,3,Male,84,1,4,Laboratory Technician,4,Divorced,10091,6293,9,Y,No,10,4,2,80,3,10,2,2,18,13,11,3
59,Yes,Travel_Rarely,491,Sales,8,2,Life Sciences,1,1149,3,Male,63,3,4,Research Scientist,1,Divorced,6301,4037,2,Y,Yes,15,3,3,80,2,15,2,1,14,10,2,4
58,No,Travel_Frequently,941,Sales,16,2,Life Sciences,1,1150,4,Female,62,1,4,Human Resources,1,Single,12112,21222,1,Y,No,12,2,1,80,2,24,2,2,1,1,2,7
34,No,Travel_Frequently,1256,Sales,16,2,Medical,1,1151,1,Male,61,4,1,Healthcare Representative,3,Divorced,6374,23091,5,Y,No,14,3,4,80,1,38,2,3,18,2,9,8
46,No,Travel_Rarely,1382,Human Resources,3,2,Medical,1,1152,1,Male,87,4,3,Research Scientist,3,Married,11368,21812,9,Y,No,13,2,4,80,2,35,1,2,0,12,11,9
33,No,Travel_Rarely,594,Human Resources,25,4,Marketing,1,1153,1,Male,96,4,1,Research Scientist,1,Divorced,8109,12283,0,Y,No,20,1,4,80,1,12,2,2,10,0,6,14
44,No,Travel_Rarely,762,Sales,21,3,Marketing,1,1154,4,Female,57,1,1,Healthcare Representative,4,Single,4269,3134,2,Y,No,14,3,4,80,3,21,4,4,14,9,1,11
45,No,Travel_Rarely,950,Research & Development,9,1,Technical Degree,1,1155,1,Female,75,3,2,Laboratory Technician,4,Married,12420,12439,5,Y,No,20,3,4,80,3,10,4,1,12,18,12,11
46,No,Non-Travel,455,Human Resources,29,1,Marketing,1,1156,3,Male,53,3,2,Healthcare Representative,1,Single,1227,18210,8,Y,No,18,2,1,80,0,7,5,3,9,7,4,0
51,No,Non-Travel,1471,Research & Development,7,4,Marketing,1,1157,4,Male,70,3,3,Laboratory Technician,2,Married,4440,6741,6,Y,No,17,3,3,80,0,32,2,3,28,2,9,12
34,No,Travel_Rarely,746,Sales,11,1,Life Sciences,1,1158,2,Female,33,1,1,Healthcare Representative,2,Divorced,6235,10540,4,Y,No,13,2,2,80,3,15,2,2,6,4,9,3
48,No,Travel_Rarely,275,Sales,6,3,Life Sciences,1,1159,1,Male,84,1,1,Sales Representative,2,Married,1743,8008,2,Y,No,11,2,4,80,2,21,4,1,5,2,3,14
20,No,Non-Travel,150,Sales,3,1,Other,1,1160,2,Male,49,2,2,Healthcare Representative,4,Single,8959,11377,5,Y,No,18,3,2,80,3,34,1,1,21,1,13,0
30,No,Non-Travel,1400,Sales,7,2,Other,1,1161,2,Male,53,2,3,Healthcare Representative,4,Married,10293,23359,6,Y,No,19,3,1,80,3,17,3,2,3,7,14,14
38,No,Non-Travel,772,Human Resources,13,2,Medical,1,1162,3,Male,35,2,2,Human Resources,4,Single,15360,3900,2,Y,Yes,17,4,3,80,0,9,0,4,13,17,11,1
47,No,Travel_Rarely,393,Human Resources,5,3,Technical Degree,1,1163,2,Male,75,2,5,Manager,3,Single,15361,13253,6,Y,No,14,3,3,80,1,39,1,2,4,17,12,5
20,Yes,Travel_Rarely,434,Research & Development,18,1,Technical Degree,1,1164,1,Female,84,3,2,Sales Executive,4,Divorced,8871,22816,9,Y,Yes,15,2,2,80,0,36,5,3,24,18,14,1
56,No,Non-Travel,387,Human Resources,2,4,Medical,1,1165,3,Male,44,3,4,Sales Representative,4,Single,17306,17460,5,Y,No,15,1,4,80,3,13,4,4,0,12,6,6
41,No,Travel_Frequently,165,Human Resources,14,1,Medical,1,1166,3,Male,50,2,1,Human Resources,2,Divorced,9140,2775,1,Y,No,20,4,2,80,1,26,4,1,10,10,1,9
45,No,Travel_Frequently,347,Human Resources,22,2,Medical,1,1167,1,Male,72,3,3,Healthcare Representative,4,Divorced,14165,6956,6,Y,Yes,20,3,1,80,3,32,5,4,23,15,13,8
51,Yes,Travel_Rarely,524,Human Resources,24,3,Life Sciences,1,1168,1,Male,47,2,2,Research Scientist,1,Married,11837,23475,9,Y,No,18,2,2,80,1,16,3,4,10,0,2,5
22,No,Non-Travel,936,Sales,5,2,Technical Degree,1,1169,1,Female,95,2,1,Human Resources,2,Divorced,8081,16007,1,Y,No,20,4,1,80,2,36,3,3,6,4,6,11
41,Yes,Non-Travel,319,Human Resources,23,2,Life Sciences,1,1170,2,Female,48,2,4,Human Resources,2,Married,6585,19481,4,Y,Yes,14,1,4,80,1,30,0,3,5,1,5,0
26,Yes,Non-Travel,196,Sales,26,2,Other,1,1171,2,Female,97,2,1,Human Resources,1,Divorced,7807,21798,9,Y,Yes,23,2,3,80,3,36,1,3,2,4,13,6
30,No,Travel_Frequently,1287,Human Resources,9,3,Marketing,1,1172,4,Male,95,2,3,Laboratory Technician,4,Divorced,15390,19566,3,Y,No,21,4,4,80,1,29,0,2,4,11,13,6
49,No,Travel_Frequently,339,Sales,3,2,Other,1,1173,3,Male,79,1,1,Sales Executive,4,Divorced,3795,7190,3,Y,No,22,3,2,80,0,28,2,4,2,11,7,12
51,No,Non-Travel,116,Human Resources,21,4,Marketing,1,1174,2,Female,95,4,4,Human Resources,1,Divorced,14338,4212,6,Y,Yes,19,3,4,80,1,20,1,1,2,7,4,12
46,Yes,Travel_Rarely,287,Sales,22,2,Marketing,1,1175,1,Male,45,3,2,Manager,3,Married,2688,24459,4,Y,No,16,3,4,80,3,39,2,1,0,3,5,6
33,Yes,Travel_Rarely,922,Human Resources,3,2,Medical,1,1176,3,Male,83,3,5,Human Resources,1,Married,14586,13941,2,Y,Yes,22,4,2,80,1,6,3,3,3,5,10,9
19,No,Non-Travel,230,Human Resources,21,2,Life Sciences,1,1177,4,Male,54,2,5,Manager,4,Single,7059,17002,9,Y,No,18,3,4,80,2,38,0,1,9,5,9,5
27,No,Non-Travel,732,Human Resources,11,1,Marketing,1,1178,2,Male,88,4,1,Sales Executive,1,Single,10644,12015,5,Y,No,20,3,2,80,2,27,1,1,25,0,10,12
23,No,Travel_Frequently,1351,Sales,22,3,Other,1,1179,3,Male,63,3,4,Manufacturing Director,1,Married,18450,23425,2,Y,No,12,4,4,80,2,34,1,3,23,3,1,7
30,No,Non-Travel,800,Human Resources,22,3,Marketing,1,1180,1,Male,41,2,3,Sales Representative,4,Single,10513,20865,7,Y,No,20,4,2,80,1,24,3,1,9,10,2,11
50,Yes,Travel_Rarely,1373,Human Resources,25,4,Other,1,1181,2,Male,41,1,4,Sales Representative,1,Married,8266,22268,9,Y,Yes,12,2,1,80,2,5,5,2,2,2,11,12
46,No,Travel_Rarely,874,Research & Development,6,4,Technical Degree,1,1182,1,Female,85,3,1,Laboratory Technician,2,Married,4838,22329,2,Y,No,15,3,2,80,3,11,3,1,15,12,9,10
48,No,Non-Travel,836,Sales,1,3,Medical,1,1183,1,Female,42,2,2,Manager,4,Married,16495,23577,8,Y,No,21,2,2,80,0,23,3,1,6,12,4,10
48,Yes,Travel_Frequently,822,Research & Development,15,1,Marketing,1,1184,3,Male,64,3,2,Manufacturing Director,2,Married,13007,8725,7,Y,Yes,10,1,4,80,2,38,0,4,8,13,5,9
55,No,Non-Travel,399,Human Resources,8,3,Marketing,1,1185,4,Female,59,3,4,Sales Representative,2,Divorced,10821,17809,5,Y,No,15,3,2,80,3,24,2,4,19,17,6,6
39,Yes,Non-Travel,1065,Research & Development,17,2,Technical Degree,1,1186,2,Female,49,1,5,Healthcare Representative,1,Divorced,6608,14108,7,Y,Yes,22,2,2,80,1,2,5,1,17,4,6,7
25,Yes,Non-Travel,385,Human Resources,24,3,Other,1,1187,1,Female,33,4,5,Research Scientist,3,Married,7230,16273,6,Y,Yes,17,3,2,80,3,37,4,3,17,9,0,3
55,No,Travel_Frequently,1321,Sales,14,1,Medical,1,1188,3,Male,45,1,2,Manager,3,Married,2480,5787,5,Y,No,14,1,4,80,1,29,1,4,1,6,2,14
26,No,Non-Travel,1402,Sales,16,1,Medical,1,1189,3,Female,84,2,5,Manufacturing Director,2,Married,5950,6419,1,Y,No,16,4,2,80,2,22,2,3,19,1,6,9
58,No,Travel_Rarely,338,Research & Development,6,3,Other,1,1190,1,Female,88,4,3,Healthcare Representative,1,Married,19448,21298,1,Y,No,10,3,4,80,3,29,4,4,4,10,7,10
27,No,Non-Travel,876,Sales,22,1,Marketing,1,1191,4,Female,53,1,4,Laboratory Technician,3,Married,5917,13156,2,Y,No,11,1,3,80,0,31,3,2,8,15,3,12
45,No,Travel_Rarely,1106,Human Resources,27,3,Technical Degree,1,1192,3,Female,65,3,2,Laboratory Technician,4,Married,8476,9635,8,Y,No,16,3,4,80,1,26,2,3,26,19,5,5
47,Yes,Travel_Frequently,291,Sales,26,1,Other,1,1193,3,Male,93,2,3,Human Resources,1,Divorced,5257,14906,7,Y,No,18,2,4,80,0,9,2,4,6,2,4,2
56,No,Travel_Rarely,1200,Sales,23,3,Medical,1,1194,4,Male,97,3,2,Sales Executive,3,Divorced,14894,17176,1,Y,No,20,4,2,80,1,0,3,3,16,1,7,12
41,No,Travel_Rarely,1220,Human Resources,22,2,Other,1,1195,4,Male,41,1,5,Laboratory Technician,2,Single,15594,18091,9,Y,No,19,3,2,80,3,31,2,1,9,16,14,3
49,No,Non-Travel,1012,Sales,6,3,Life Sciences,1,1196,3,Female,98,2,3,Laboratory Technician,4,Married,14062,21259,6,Y,No,15,2,2,80,0,28,1,3,21,5,6,12
34,No,Travel_Frequently,524,Research & Development,24,4,Life Sciences,1,1197,2,Female,72,2,5,Sales Executive,2,Single,13455,11589,1,Y,No,18,4,2,80,3,39,2,1,18,0,13,11
42,No,Travel_Rarely,1242,Research & Development,5,3,Technical Degree,1,1198,3,Female,48,4,1,Research Scientist,1,Divorced,13616,3049,7,Y,No,15,2,3,80,3,18,4,4,12,9,12,2
54,No,Non-Travel,595,Sales,20,2,Medical,1,1199,2,Female,47,1,3,Research Scientist,4,Married,16987,18681,6,Y,No,10,3,4,80,0,14,0,4,29,1,11,10
30,No,Non-Travel,123,Human Resources,11,1,Medical,1,1200,2,Female,87,3,3,Manufacturing Director,2,Married,6073,15220,2,Y,No,17,1,2,80,2,24,0,2,10,19,7,13
24,No,Travel_Rarely,1211,Sales,10,4,Technical Degree,1,1201,1,Female,98,4,5,Sales Representative,4,Married,14900,18712,0,Y,Yes,20,4,1,80,2,7,3,1,16,8,3,8
52,No,Travel_Rarely,364,Human Resources,14,3,Technical Degree,1,1202,3,Male,69,4,3,Manufacturing Director,4,Married,5818,4492,3,Y,Yes,19,1,3,80,0,15,1,2,8,4,11,7
26,No,Travel_Rarely,410,Sales,4,2,Life Sciences,1,1203,3,Female,94,2,4,Manufacturing Director,4,Married,15635,9205,7,Y,No,20,3,4,80,0,20,1,2,27,19,1,8
27,No,Travel_Rarely,154,Human Resources,22,1,Life Sciences,1,1204,2,Male,50,1,3,Sales Representative,4,Divorced,10284,9807,0,Y,No,12,1,3,80,2,19,0,2,6,17,6,0
42,No,Non-Travel,1041,Research & Development,9,1,Other,1,1205,1,Female,47,4,5,Sales Representative,1,Single,10929,19366,6,Y,No,17,1,4,80,1,9,1,1,7,6,13,10
38,No,Non-Travel,1122,Human Resources,10,3,Other,1,1206,2,Female,36,1,3,Human Resources,1,Single,18043,12899,5,Y,No,23,3,4,80,0,35,0,1,8,15,11,12
34,No,Travel_Rarely,806,Human Resources,25,4,Life Sciences,1,1207,2,Male,45,2,1,Sales Representative,2,Single,19622,11962,0,Y,Yes,17,2,4,80,0,24,0,4,15,4,10,1
18,No,Travel_Frequently,1173,Human Resources,6,1,Life Sciences,1,1208,1,Male,85,4,3,Manager,2,Married,3496,7328,5,Y,Yes,13,1,2,80,1,35,0,4,26,6,0,12
45,No,Travel_Rarely,1355,Research & Development,6,4,Medical,1,1209,2,Female,57,2,5,Sales Executive,2,Married,8026,12788,2,Y,Yes,23,2,3,80,2,36,0,4,14,15,2,8
23,No,Non-Travel,1238,Sales,7,4,Marketing,1,1210,1,Male,73,1,5,Manager,4,Divorced,14003,23334,2,Y,Yes,18,1,4,80,1,13,4,1,21,2,6,10
28,Yes,Non-Travel,1330,Research & Development,25,3,Medical,1,1211,3,Male,78,2,5,Research Scientist,1,Married,10177,11883,6,Y,Yes,17,1,1,80,1,37,0,2,9,16,3,6
55,No,Travel_Frequently,425,Research & Development,4,1,Marketing,1,1212,2,Male,53,2,1,Human Resources,4,Divorced,14272,3654,0,Y,Yes,22,3,1,80,0,34,2,1,28,6,5,1
45,Yes,Non-Travel,955,Sales,1,3,Marketing,1,1213,1,Male,91,4,1,Laboratory Technician,1,Single,4384,14122,0,Y,Yes,17,3,4,80,0,14,3,3,3,13,8,9
48,No,Travel_Rarely,1076,Research & Development,14,3,Medical,1,1214,2,Female,99,1,5,Manager,3,Married,13363,20119,7,Y,No,24,4,1,80,2,19,2,3,3,5,14,1
46,No,Non-Travel,1414,Human Resources,28,3,Marketing,1,1215,1,Female,83,3,2,Human Resources,4,Divorced,4618,19893,7,Y,No,12,2,1,80,3,16,3,1,2,8,7,11
43,No,Non-Travel,1271,Human Resources,19,2,Life Sciences,1,1216,1,Female,35,3,4,Sales Executive,2,Single,14472,16323,4,Y,No,24,2,2,80,2,33,3,2,29,15,11,9
37,Yes,Travel_Frequently,1117,Sales,29,1,Technical Degree,1,1217,1,Male,52,1,2,Manufacturing Director,4,Divorced,1476,13700,7,Y,No,24,2,1,80,0,35,3,3,12,18,0,14
18,No,Travel_Frequently,215,Research & Development,2,3,Technical Degree,1,1218,4,Female,52,2,5,Sales Representative,4,Divorced,3253,19043,1,Y,No,18,3,3,80,0,30,5,3,6,7,8,4
51,Yes,Non-Travel,1145,Human Resources,23,2,Other,1,1219,1,Female,77,3,4,Manager,3,Single,18799,12318,7,Y,No,23,3,3,80,1,39,3,2,21,1,14,4
47,No,Non-Travel,1251,Sales,12,3,Medical,1,1220,1,Male,61,1,1,Sales Representative,3,Married,3487,5425,8,Y,No,19,1,4,80,0,37,0,3,26,3,12,11
54,No,Travel_Frequently,836,Sales,11,2,Marketing,1,1221,2,Male,31,1,4,Manager,3,Divorced,18664,24806,3,Y,No,22,2,2,80,2,1,0,1,5,17,8,10
59,Yes,Non-Travel,828,Sales,20,3,Other,1,1222,2,Female,69,4,2,Sales Executive,4,Divorced,14245,13344,4,Y,Yes,14,2,2,80,1,28,5,2,29,14,3,13
23,No,Non-Travel,1013,Research & Development,10,4,Other,1,1223,4,Female,30,3,1,Human Resources,2,Divorced,15853,13236,7,Y,Yes,24,4,1,80,0,28,0,4,28,18,1,4
47,Yes,Travel_Rarely,174,Sales,23,4,Other,1,1224,3,Female,31,2,2,Healthcare Representative,1,Married,14295,8856,9,Y,Yes,23,4,3,80,1,36,2,2,13,1,11,14
24,No,Travel_Frequently,978,Sales,17,3,Life Sciences,1,1225,2,Female,59,1,4,Manager,2,Single,7830,2061,5,Y,No,15,2,3,80,1,32,4,1,20,4,1,11
32,No,Travel_Frequently,762,Human Resources,14,4,Marketing,1,1226,3,Male,72,3,1,Laboratory Technician,4,Single,3242,14232,7,Y,No,15,4,1,80,1,21,0,2,13,5,8,2
48,No,Travel_Rarely,1318,Human Resources,20,1,Technical Degree,1,1227,4,Male,72,2,2,Research Scientist,3,Single,8803,12875,6,Y,No,15,1,4,80,1,3,3,2,15,2,2,5
55,No,Travel_Rarely,207,Sales,10,3,Technical Degree,1,1228,2,Female,86,4,2,Manager,4,Divorced,7567,22292,0,Y,Yes,17,4,3,80,0,31,0,1,25,9,3,12
20,No,Travel_Rarely,1343,Research & Development,8,2,Other,1,1229,1,Female,65,1,4,Research Scientist,3,Single,5505,4017,7,Y,No,18,2,4,80,1,22,5,4,26,11,1,10
56,Yes,Non-Travel,364,Sales,10,2,Marketing,1,1230,4,Male,86,2,3,Laboratory Technician,1,Single,17473,5608,4,Y,Yes,24,1,2,80,0,39,3,2,25,17,0,3
47,Yes,Non-Travel,931,Sales,7,2,Technical Degree,1,1231,2,Female,33,3,1,Sales Representative,4,Single,16405,18107,8,Y,Yes,20,1,2,80,2,35,4,3,20,12,14,4
28,Yes,Non-Travel,597,Sales,28,3,Marketing,1,1232,3,Male,46,3,1,Research Scientist,1,Divorced,5794,7355,4,Y,Yes,23,1,3,80,0,34,3,4,13,4,12,3
29,No,Travel_Rarely,212,Sales,28,1,Other,1,1233,3,Female,56,3,4,Healthcare Representative,4,Single,19653,20908,6,Y,No,20,2,3,80,1,18,1,2,19,10,0,8
42,No,Non-Travel,1322,Research & Development,19,2,Medical,1,1234,3,Male,37,2,3,Sales Executive,1,Single,8337,7960,2,Y,Yes,13,2,4,80,0,28,0,2,3,7,12,0
47,Yes,Non-Travel,1111,Research & Development,7,3,Medical,1,1235,2,Female,60,1,4,Human Resources,1,Single,3317,2700,8,Y,Yes,21,2,4,80,1,23,5,2,19,14,2,14
33,Yes,Travel_Rarely,999,Research & Development,3,2,Technical Degree,1,1236,4,Female,62,4,1,Healthcare Representative,1,Divorced,3658,6609,0,Y,No,22,2,2,80,0,19,1,4,18,2,10,10
26,No,Travel_Rarely,782,Research & Development,29,1,Marketing,1,1237,1,Male,68,4,4,Sales Representative,4,Married,18065,4456,9,Y,No,13,2,4,80,2,31,3,2,6,1,13,14
54,Yes,Travel_Rarely,494,Research & Development,23,3,Technical Degree,1,1238,2,Female,36,3,5,Healthcare Representative,4,Single,5155,10368,1,Y,No,19,2,2,80,3,3,1,1,16,19,4,11
32,No,Travel_Rarely,903,Research & Development,7,2,Marketing,1,1239,4,Male,80,4,1,Sales Executive,1,Divorced,16768,2042,9,Y,No,13,3,1,80,2,27,3,2,8,8,11,2
48,No,Non-Travel,1280,Sales,16,3,Technical Degree,1,1240,1,Female,93,3,3,Human Resources,2,Divorced,8771,14492,3,Y,No,21,3,3,80,1,21,3,2,9,19,9,6
24,Yes,Travel_Rarely,1249,Sales,13,2,Marketing,1,1241,4,Male,60,4,4,Research Scientist,1,Married,8452,17529,0,Y,Yes,13,1,4,80,1,8,4,3,0,5,6,8
47,No,Travel_Rarely,827,Human Resources,29,4,Life Sciences,1,1242,2,Female,60,2,2,Healthcare Representative,2,Married,6166,6776,0,Y,No,20,3,1,80,1,38,4,2,23,14,6,14
18,No,Travel_Rarely,265,Research & Development,27,2,Technical Degree,1,1243,3,Male,92,4,4,Laboratory Technician,4,Married,6007,20444,7,Y,No,18,4,1,80,0,34,1,3,5,18,11,11
25,No,Travel_Frequently,1094,Human Resources,19,3,Other,1,1244,4,Female,84,3,3,Manager,4,Married,8562,17032,1,Y,No,22,2,2,80,1,14,5,3,20,19,10,0
41,No,Travel_Frequently,1288,Research & Development,2,3,Other,1,1245,2,Female,61,1,5,Manufacturing Director,4,Married,1295,9144,1,Y,No,23,1,1,80,2,7,3,1,2,15,9,3
20,No,Travel_Rarely,949,Research & Development,16,2,Other,1,1246,4,Male,85,3,3,Sales Representative,1,Married,12605,22822,0,Y,No,20,3,4,80,2,2,1,1,14,1,9,7
42,No,Non-Travel,1478,Human Resources,3,4,Marketing,1,1247,4,Male,50,4,1,Manager,1,Married,5475,21976,9,Y,Yes,24,1,3,80,0,16,2,3,19,12,7,8
46,No,Travel_Frequently,1480,Research & Development,2,3,Other,1,1248,1,Male,83,2,1,Laboratory Technician,1,Married,6737,5366,7,Y,No,21,4,3,80,0,2,5,2,13,2,8,12
40,No,Non-Travel,565,Sales,25,2,Technical Degree,1,1249,4,Male,80,3,3,Healthcare Representative,1,Single,15740,19678,4,Y,No,11,2,2,80,3,0,4,4,25,2,1,13
31,No,Travel_Rarely,214,Research & Development,20,1,Technical Degree,1,1250,2,Male,63,2,4,Human Resources,3,Married,2068,11184,5,Y,No,23,3,4,80,3,4,0,3,12,15,3,4
18,No,Travel_Rarely,479,Sales,15,1,Technical Degree,1,1251,2,Male,39,1,4,Human Resources,4,Single,1910,12910,7,Y,No,17,1,2,80,0,2,5,4,15,5,10,8
27,Yes,Travel_Rarely,956,Research & Development,15,1,Marketing,1,1252,4,Female,80,4,2,Manufacturing Director,1,Married,7661,8017,7,Y,No,24,2,2,80,2,32,2,4,10,2,3,8
30,No,Travel_Frequently,490,Research & Development,8,3,Marketing,1,1253,2,Male,33,2,4,Human Resources,3,Single,18465,23255,9,Y,Yes,18,3,3,80,2,2,4,3,7,11,5,2
30,No,Travel_Frequently,1303,Research & Development,24,3,Medical,1,1254,4,Male,65,3,2,Sales Executive,4,Divorced,7190,7336,5,Y,No,23,2,1,80,1,21,5,1,21,3,8,10
58,Yes,Non-Travel,1091,Sales,21,2,Life Sciences,1,1255,2,Female,93,2,1,Manager,1,Divorced,4819,10590,2,Y,No,23,3,2,80,2,34,1,4,28,3,5,4
39,No,Non-Travel,556,Human Resources,20,4,Technical Degree,1,1256,3,Male,50,1,5,Manufacturing Director,3,Married,18070,11371,7,Y,No,19,1,1,80,0,39,4,4,13,13,4,2
41,No,Travel_Frequently,582,Research & Development,24,1,Life Sciences,1,1257,3,Female,61,4,1,Manufacturing Director,4,Single,18673,14146,7,Y,Yes,23,1,1,80,2,32,2,3,17,11,2,2
21,No,Travel_Rarely,1441,Sales,13,3,Marketing,1,1258,4,Female,45,3,5,Manager,4,Single,13259,24520,3,Y,Yes,18,1,1,80,2,13,4,4,17,18,0,11
34,Yes,Travel_Frequently,311,Sales,17,4,Technical Degree,1,1259,4,Female,72,3,1,Healthcare Representative,2,Divorced,11185,7284,3,Y,No,14,1,1,80,0,36,2,2,24,6,2,14
21,No,Travel_Rarely,1036,Sales,23,2,Technical Degree,1,1260,3,Male,62,3,4,Sales Executive,3,Single,12340,23929,7,Y,No,17,4,2,80,2,31,4,4,28,19,4,6
27,No,Non-Travel,788,Sales,15,4,Life Sciences,1,1261,4,Male,55,4,5,Sales Executive,4,Married,18043,20290,3,Y,No,13,4,4,80,1,11,1,4,6,0,1,3
46,No,Travel_Frequently,366,Human Resources,1,1,Technical Degree,1,1262,3,Male,94,3,5,Sales Representative,3,Single,2858,6487,9,Y,No,13,3,1,80,0,16,2,4,14,2,11,4
46,No,Travel_Frequently,1171,Human Resources,9,3,Medical,1,1263,1,Male,72,4,5,Research Scientist,4,Divorced,15708,24446,1,Y,No,19,4,2,80,3,31,4,3,12,18,4,11
29,No,Non-Travel,847,Sales,5,2,Life Sciences,1,1264,3,Male,48,3,3,Sales Executive,4,Divorced,4992,18371,0,Y,No,15,4,1,80,0,33,0,3,24,17,4,4
32,No,Travel_Rarely,279,Human Resources,29,1,Marketing,1,1265,2,Male,80,4,5,Healthcare Representative,2,Married,2485,24400,5,Y,No,13,1,2,80,3,3,4,3,21,7,0,11
37,No,Non-Travel,328,Research & Development,1,3,Life Sciences,1,1266,4,Male,40,4,2,Manufacturing Director,4,Married,7573,17672,1,Y,No,20,3,3,80,3,5,3,1,1,12,10,12
23,No,Non-Travel,979,Sales,13,1,Other,1,1267,3,Female,56,2,1,Human Resources,2,Single,3027,8900,2,Y,No,18,3,4,80,1,7,4,3,19,15,0,14
31,No,Travel_Frequently,1246,Sales,4,1,Other,1,1268,1,Male,69,3,1,Human Resources,2,Divorced,10700,6610,4,Y,No,15,3,2,80,0,19,3,2,28,12,4,9
48,No,Travel_Frequently,1121,Human Resources,23,1,Marketing,1,1269,3,Female,94,2,4,Manufacturing Director,2,Single,19936,4896,8,Y,No,21,4,2,80,2,30,3,4,3,8,11,10
33,No,Travel_Frequently,1112,Sales,12,1,Marketing,1,1270,1,Male,31,1,4,Research Scientist,2,Single,12645,14887,8,Y,Yes,24,1,1,80,0,12,2,2,5,10,9,14
